City,Datetime,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Thiruvananthapuram,2020-06-13 11:00:00,19.24,40.69,5.74,11.79,15.21,7.4,0.4,4.87,19.88,,,,53.0,Satisfactory
Thiruvananthapuram,2020-06-27 03:00:00,14.25,25.5,2.5,2.77,3.53,6.6,0.54,5.82,19.3,,,,42.0,Good
Visakhapatnam,2016-07-10 17:00:00,25.25,78.0,10.15,33.9,24.07,10.98,0.64,9.88,41.5,3.77,6.63,3.3,74.0,Satisfactory
Visakhapatnam,2016-07-15 19:00:00,75.0,94.0,25.53,98.83,67.12,13.5,1.81,17.25,12.95,13.43,13.55,11.05,104.0,Moderate
Visakhapatnam,2016-07-17 20:00:00,45.5,106.5,13.37,48.38,33.53,12.77,1.39,5.6,18.38,5.58,7.58,5.65,93.0,Satisfactory
Visakhapatnam,2016-07-30 10:00:00,27.0,70.5,9.95,41.3,27.53,25.62,1.15,67.2,70.25,5.95,10.25,2.1,93.0,Satisfactory
Visakhapatnam,2016-08-29 10:00:00,14.75,41.25,10.03,20.02,17.22,7.2,0.58,7.77,47.75,3.82,6.85,4.45,48.0,Good
Visakhapatnam,2016-09-08 00:00:00,58.5,94.0,16.3,61.78,42.25,17.88,0.92,56.55,19.75,12.67,23.63,12.08,94.0,Satisfactory
Visakhapatnam,2016-09-16 09:00:00,52.25,69.25,9.7,19.2,16.55,12.03,0.68,28.55,53.25,5.4,14.2,5.6,56.0,Satisfactory
Visakhapatnam,2016-09-26 08:00:00,38.0,59.75,21.1,36.27,33.4,10.15,1.34,19.17,20.68,6.88,10.6,7.0,81.0,Satisfactory
Visakhapatnam,2016-10-15 01:00:00,,,,,,,,,,,,,,
Visakhapatnam,2016-11-09 00:00:00,56.0,94.0,91.1,100.45,116.88,12.4,2.75,20.3,5.83,17.02,26.1,28.18,121.0,Moderate
Visakhapatnam,2016-11-28 22:00:00,56.0,94.0,13.72,113.17,65.35,17.85,2.32,17.5,27.03,9.83,16.75,14.15,131.0,Moderate
Visakhapatnam,2017-01-15 21:00:00,73.25,127.25,4.3,56.25,30.52,10.3,1.45,0.55,80.02,4.3,6.32,4.2,154.0,Moderate
Visakhapatnam,2017-02-03 10:00:00,135.5,134.75,7.85,52.35,34.22,14.08,0.82,25.27,50.07,13.55,23.33,12.95,165.0,Moderate
Visakhapatnam,2017-03-19 19:00:00,46.0,92.25,4.73,17.68,13.22,7.22,0.72,4.5,19.5,2.75,9.83,3.4,107.0,Moderate
Visakhapatnam,2017-03-23 03:00:00,42.75,75.25,10.35,20.32,19.23,10.35,0.38,8.12,56.7,2.55,11.02,2.52,94.0,Satisfactory
Visakhapatnam,2017-03-27 06:00:00,,,,,,,,,,,,,,
Visakhapatnam,2017-04-15 10:00:00,,,,,0.0,,0.0,,,0.0,0.0,0.0,,
Visakhapatnam,2017-04-17 01:00:00,,,,,0.0,,0.0,,,0.0,0.0,0.0,,
Visakhapatnam,2017-05-25 04:00:00,,,,,0.0,,0.0,,,0.0,0.0,0.0,,
Visakhapatnam,2017-06-02 14:00:00,,,,,0.0,,0.0,,,0.0,0.0,0.0,,
Visakhapatnam,2017-07-13 04:00:00,,,,,0.0,,0.0,,,0.0,0.0,0.0,,
Visakhapatnam,2017-07-25 15:00:00,,,,,0.0,,0.0,,,0.0,0.0,0.0,,
Visakhapatnam,2017-08-30 10:00:00,,,,,0.0,,0.0,,,0.0,0.0,0.0,,
Visakhapatnam,2017-09-01 02:00:00,,,,,0.0,,0.0,,,0.0,0.0,0.0,,
Visakhapatnam,2017-09-26 15:00:00,,,,,0.0,0.55,0.0,,,0.0,0.0,0.0,,
Visakhapatnam,2018-02-13 07:00:00,52.25,85.5,1.65,,0.27,0.3,0.43,11.17,80.48,3.37,2.6,0.5,140.0,Moderate
Visakhapatnam,2018-05-27 20:00:00,,23.25,8.55,24.52,19.98,12.92,0.52,2.2,19.18,2.15,5.4,1.35,39.0,Good
Visakhapatnam,2018-06-15 03:00:00,54.25,180.75,3.52,31.43,19.63,11.33,0.2,7.6,24.3,2.9,7.55,1.12,143.0,Moderate
Visakhapatnam,2018-07-02 07:00:00,42.0,73.5,1.12,38.28,21.08,12.02,0.5,5.73,14.12,4.73,20.35,1.2,95.0,Satisfactory
Visakhapatnam,2018-07-16 11:00:00,32.25,101.75,17.37,30.25,30.2,36.7,0.93,22.1,12.4,4.43,11.15,4.0,61.0,Satisfactory
Visakhapatnam,2018-09-19 02:00:00,30.0,199.0,12.15,51.65,37.35,6.95,0.86,3.65,8.2,6.95,15.0,6.1,107.0,Moderate
Visakhapatnam,2018-10-14 02:00:00,56.25,101.75,7.7,58.77,37.55,11.08,0.52,7.85,26.35,6.45,11.55,5.65,129.0,Moderate
Visakhapatnam,2018-10-15 18:00:00,36.0,71.75,17.2,62.03,47.0,10.67,1.02,13.1,29.5,4.1,11.05,4.0,94.0,Satisfactory
Visakhapatnam,2018-11-10 17:00:00,68.75,113.0,2.85,8.55,6.88,12.85,0.45,2.25,74.8,2.77,3.62,1.15,135.0,Moderate
Visakhapatnam,2018-12-25 19:00:00,87.75,141.0,3.68,26.35,17.05,11.5,0.67,,168.98,4.03,4.73,1.68,263.0,Poor
Visakhapatnam,2019-02-26 16:00:00,,,,,,,,,,,,,,
Visakhapatnam,2019-03-18 10:00:00,,,,,,,,,,,,,93.0,Satisfactory
Visakhapatnam,2019-04-09 11:00:00,14.0,76.5,12.75,18.4,20.15,5.82,0.78,2.7,8.27,2.85,6.58,1.27,77.0,Satisfactory
Visakhapatnam,2019-05-23 11:00:00,15.25,119.25,14.75,18.18,21.68,109.75,0.95,15.1,12.45,1.55,2.33,0.55,105.0,Moderate
Visakhapatnam,2019-05-29 09:00:00,39.0,107.0,0.4,,0.0,,0.22,10.4,1.4,,,,114.0,Moderate
Visakhapatnam,2019-07-19 17:00:00,51.5,97.25,17.43,53.85,42.83,9.45,0.75,9.45,15.3,4.78,17.85,4.05,102.0,Moderate
Visakhapatnam,2019-07-25 16:00:00,44.25,94.75,8.35,37.12,26.52,6.12,1.82,1.1,19.55,4.7,11.55,3.78,101.0,Moderate
Visakhapatnam,2019-08-02 05:00:00,9.5,21.0,7.98,36.55,25.98,7.43,0.6,14.9,0.85,1.95,7.22,1.05,75.0,Satisfactory
Visakhapatnam,2019-08-04 09:00:00,24.25,59.5,33.17,38.65,47.55,8.65,0.66,21.4,2.67,6.97,16.3,5.12,68.0,Satisfactory
Visakhapatnam,2019-09-13 22:00:00,60.25,177.25,39.42,74.25,71.58,8.77,2.12,8.8,13.4,13.38,25.12,14.77,106.0,Moderate
Visakhapatnam,2020-01-27 18:00:00,68.0,122.0,2.45,19.25,12.23,11.88,1.08,8.05,29.83,2.65,4.62,0.88,,
Visakhapatnam,2020-02-08 04:00:00,12.5,28.5,2.33,7.97,6.17,12.22,0.72,7.47,25.45,1.38,0.97,0.05,79.0,Satisfactory
Visakhapatnam,2020-02-09 17:00:00,20.75,39.75,2.98,12.82,9.22,9.4,0.77,12.55,39.12,2.07,3.12,5.72,53.0,Satisfactory
Visakhapatnam,2020-04-18 09:00:00,12.75,40.75,15.05,34.92,30.8,6.55,0.11,4.1,8.03,3.6,8.22,3.7,55.0,Satisfactory
Visakhapatnam,2020-06-26 07:00:00,21.0,77.25,10.9,26.62,23.07,9.7,0.67,13.27,21.43,2.92,19.23,0.62,53.0,Satisfactory
